id,etch_run_id,pressure,pressure_unit,temp_chuck,temp_chuck_unit,bias_power,bias_power_unit,source_power,source_power_unit,gas_flow_total,gas_flow_total_unit,helium_backside_pressure,helium_backside_pressure_unit
233,RUN_L20260127_L1P1_0233_L02,30,mTorr,60.5,C,813,W,1158,W,300,sccm,10.4,Torr
234,RUN_L20260127_L1P1_0234_L02,29.5,mTorr,59.6,C,761,W,1271,W,300,sccm,9.9,Torr
235,RUN_L20260127_L1P1_0235_L01,31.7,mTorr,59.6,C,780,W,1210,W,303,sccm,9.8,Torr
236,RUN_L20260127_L1P1_0236_L01,30.5,mTorr,60.5,C,764,W,1193,W,298,sccm,10.3,Torr
237,RUN_L20260127_L1P1_0237_L01,28.4,mTorr,59.1,C,790,W,1238,W,302,sccm,10.1,Torr
238,RUN_L20260127_L1P1_0238_L02,30.1,mTorr,59.2,C,809,W,1178,W,299,sccm,10,Torr
239,RUN_L20260127_L1P1_0239_L02,29.5,mTorr,60,C,802,W,1217,W,299,sccm,9.9,Torr
240,RUN_L20260127_L1P1_0240_L02,30.7,mTorr,60.1,C,848,W,1202,W,296,sccm,10.2,Torr
241,RUN_L20260127_L1P1_0241_L01,29.4,mTorr,60.2,C,822,W,1214,W,299,sccm,9.9,Torr
242,RUN_L20260127_L1P1_0242_L01,29.9,mTorr,59.8,C,781,W,1190,W,297,sccm,9.9,Torr
243,RUN_L20260127_L1P1_0243_L01,30.4,mTorr,61.3,C,776,W,1171,W,306,sccm,9.6,Torr
244,RUN_L20260127_L1P1_0244_L02,30.7,mTorr,59.9,C,854,W,1175,W,292,sccm,10.3,Torr
245,RUN_L20260127_L1P1_0245_L02,29,mTorr,59.9,C,821,W,1176,W,304,sccm,10.5,Torr
246,RUN_L20260127_L1P1_0246_L02,29.7,mTorr,59.6,C,812,W,1200,W,291,sccm,10.1,Torr
247,RUN_L20260127_L1P1_0247_L01,29.6,mTorr,60.1,C,801,W,1153,W,303,sccm,9.9,Torr
248,RUN_L20260127_L1P1_0248_L01,29.5,mTorr,60.3,C,805,W,1163,W,296,sccm,10.3,Torr
249,RUN_L20260127_L1P1_0249_L01,31.4,mTorr,60.6,C,770,W,1204,W,303,sccm,10.2,Torr
250,RUN_L20260127_L1P1_0250_L02,30.3,mTorr,59.3,C,803,W,1196,W,299,sccm,9.9,Torr
251,RUN_L20260127_L1P1_0251_L02,29,mTorr,59.9,C,801,W,1206,W,293,sccm,10.3,Torr
252,RUN_L20260127_L1P1_0252_L02,30.7,mTorr,60.2,C,782,W,1199,W,307,sccm,9.9,Torr
253,RUN_L20260127_L1P1_0253_L01,31.7,mTorr,60.3,C,789,W,1276,W,304,sccm,9.6,Torr
254,RUN_L20260127_L1P1_0254_L01,30.8,mTorr,60,C,830,W,1204,W,303,sccm,10,Torr
255,RUN_L20260127_L1P1_0255_L01,28.8,mTorr,60.3,C,797,W,1189,W,297,sccm,10.3,Torr
256,RUN_L20260127_L1P1_0256_L02,29.6,mTorr,59.6,C,841,W,1203,W,304,sccm,10,Torr
257,RUN_L20260127_L1P1_0257_L02,31,mTorr,60.8,C,765,W,1231,W,294,sccm,9.6,Torr
258,RUN_L20260127_L1P1_0258_L02,29.4,mTorr,60.5,C,790,W,1199,W,289,sccm,9.9,Torr
259,RUN_L20260127_L1P1_0259_L01,30.4,mTorr,59.3,C,769,W,1221,W,292,sccm,10.4,Torr
260,RUN_L20260127_L1P1_0260_L01,30.6,mTorr,59.5,C,776,W,1212,W,295,sccm,10.1,Torr
261,RUN_L20260127_L1P1_0261_L01,29.3,mTorr,59.5,C,783,W,1191,W,296,sccm,10,Torr
262,RUN_L20260127_L1P1_0262_L02,30,mTorr,60.3,C,806,W,1203,W,298,sccm,10,Torr
263,RUN_L20260127_L1P1_0263_L02,27.4,mTorr,59.4,C,805,W,1248,W,298,sccm,10.3,Torr
264,RUN_L20260127_L1P1_0264_L02,29.2,mTorr,59.8,C,786,W,1207,W,297,sccm,10.3,Torr
265,RUN_L20260127_L1P1_0265_L01,29.8,mTorr,60.2,C,755,W,1170,W,289,sccm,9.6,Torr
266,RUN_L20260127_L1P1_0266_L01,29,mTorr,60,C,830,W,1190,W,301,sccm,10.3,Torr
267,RUN_L20260127_L1P1_0267_L01,31.3,mTorr,60.1,C,794,W,1137,W,299,sccm,10.2,Torr
268,RUN_L20260127_L1P1_0268_L02,28.9,mTorr,59.5,C,778,W,1204,W,297,sccm,10.5,Torr
269,RUN_L20260127_L1P1_0269_L02,29.6,mTorr,60.3,C,805,W,1239,W,307,sccm,10,Torr
270,RUN_L20260127_L1P1_0270_L02,30.1,mTorr,59.7,C,804,W,1160,W,299,sccm,10.3,Torr
271,RUN_L20260127_L1P1_0271_L01,31.2,mTorr,59.8,C,794,W,1204,W,300,sccm,10.1,Torr
272,RUN_L20260127_L1P1_0272_L01,28.9,mTorr,60.1,C,803,W,1230,W,304,sccm,9.7,Torr
273,RUN_L20260127_L1P1_0273_L01,30.9,mTorr,60.1,C,777,W,1233,W,293,sccm,10.3,Torr
274,RUN_L20260127_L1P1_0274_L02,30,mTorr,60,C,815,W,1238,W,300,sccm,10.2,Torr
275,RUN_L20260127_L1P1_0275_L02,29.2,mTorr,59.6,C,780,W,1144,W,304,sccm,9.8,Torr
276,RUN_L20260127_L1P1_0276_L02,30.4,mTorr,59.9,C,788,W,1215,W,300,sccm,10.1,Torr
277,RUN_L20260127_L1P1_0277_L01,30.2,mTorr,60,C,813,W,1155,W,293,sccm,10.6,Torr
278,RUN_L20260127_L1P1_0278_L01,29.5,mTorr,59.3,C,824,W,1170,W,298,sccm,9.9,Torr
279,RUN_L20260127_L1P1_0279_L01,30.1,mTorr,59.8,C,832,W,1225,W,301,sccm,10.2,Torr
280,RUN_L20260127_L1P1_0280_L02,29.7,mTorr,60.2,C,821,W,1205,W,289,sccm,9.7,Torr
281,RUN_L20260127_L1P1_0281_L02,30.1,mTorr,59.4,C,794,W,1222,W,293,sccm,9.8,Torr
282,RUN_L20260127_L1P1_0282_L02,30.5,mTorr,60.6,C,769,W,1172,W,310,sccm,10.2,Torr
283,RUN_L20260127_L1P1_0283_L01,31.3,mTorr,60.6,C,828,W,1244,W,302,sccm,10.1,Torr
284,RUN_L20260127_L1P1_0284_L01,29,mTorr,59.4,C,827,W,1221,W,307,sccm,9.9,Torr
285,RUN_L20260127_L1P1_0285_L01,31.7,mTorr,60.7,C,787,W,1227,W,304,sccm,10.5,Torr
286,RUN_L20260127_L1P1_0286_L02,28.4,mTorr,59.9,C,818,W,1168,W,302,sccm,9.7,Torr
287,RUN_L20260127_L1P1_0287_L02,29.9,mTorr,60.2,C,793,W,1235,W,298,sccm,10,Torr
288,RUN_L20260127_L1P1_0288_L02,30.5,mTorr,59.8,C,830,W,1191,W,302,sccm,10.1,Torr
289,RUN_L20260127_L1P1_0289_L01,30.2,mTorr,60.5,C,790,W,1182,W,307,sccm,9.7,Torr
290,RUN_L20260127_L1P1_0290_L01,29.5,mTorr,60.2,C,840,W,1219,W,304,sccm,10.2,Torr
291,RUN_L20260127_L1P1_0291_L01,29.8,mTorr,59.6,C,816,W,1217,W,301,sccm,10.3,Torr
292,RUN_L20260127_L1P1_0292_L02,29.6,mTorr,59.4,C,836,W,1175,W,299,sccm,10,Torr
293,RUN_L20260127_L1P1_0293_L02,29.5,mTorr,59.3,C,791,W,1262,W,302,sccm,9.8,Torr
294,RUN_L20260127_L1P1_0294_L02,30.7,mTorr,60.1,C,808,W,1254,W,297,sccm,9.9,Torr
295,RUN_L20260127_L1P1_0295_L01,30.3,mTorr,60.3,C,781,W,1218,W,302,sccm,9.2,Torr
296,RUN_L20260127_L1P1_0296_L01,29.4,mTorr,60.3,C,817,W,1213,W,297,sccm,10.3,Torr
297,RUN_L20260127_L1P1_0297_L01,30.7,mTorr,59.9,C,818,W,1210,W,298,sccm,10.1,Torr
298,RUN_L20260127_L1P1_0298_L02,30.2,mTorr,59.4,C,848,W,1154,W,295,sccm,9.9,Torr
299,RUN_L20260127_L1P1_0299_L02,30.7,mTorr,59.7,C,810,W,1203,W,298,sccm,9.5,Torr
300,RUN_L20260127_L1P1_0300_L02,30.5,mTorr,60.6,C,814,W,1203,W,297,sccm,10.3,Torr
301,RUN_L20260127_L1P1_0301_L01,29.3,mTorr,59.8,C,791,W,1183,W,308,sccm,9.9,Torr
302,RUN_L20260127_L1P1_0302_L01,29.6,mTorr,60.1,C,811,W,1191,W,296,sccm,10.2,Torr
303,RUN_L20260127_L1P1_0303_L01,30.6,mTorr,59.5,C,792,W,1129,W,302,sccm,10,Torr
304,RUN_L20260127_L1P1_0304_L02,30.5,mTorr,60.2,C,802,W,1167,W,295,sccm,9.5,Torr
305,RUN_L20260127_L1P1_0305_L02,30,mTorr,59.8,C,803,W,1228,W,300,sccm,10.4,Torr
306,RUN_L20260127_L1P1_0306_L02,30.1,mTorr,60.5,C,793,W,1252,W,301,sccm,10.3,Torr
307,RUN_L20260127_L1P1_0307_L01,31,mTorr,60.4,C,801,W,1172,W,291,sccm,10.2,Torr
308,RUN_L20260127_L1P1_0308_L01,29.5,mTorr,59.8,C,792,W,1205,W,293,sccm,10.1,Torr
309,RUN_L20260127_L1P1_0309_L01,30.4,mTorr,59.9,C,792,W,1233,W,295,sccm,9.6,Torr
310,RUN_L20260127_L1P1_0310_L02,29.8,mTorr,59.7,C,822,W,1184,W,293,sccm,10.3,Torr
311,RUN_L20260127_L1P1_0311_L02,29.8,mTorr,59.3,C,804,W,1220,W,300,sccm,10.7,Torr
312,RUN_L20260127_L1P1_0312_L02,30.9,mTorr,59.6,C,807,W,1199,W,301,sccm,10,Torr
313,RUN_L20260127_L1P1_0313_L01,30.7,mTorr,60.1,C,771,W,1236,W,295,sccm,10,Torr
314,RUN_L20260127_L1P1_0314_L01,30.7,mTorr,60.2,C,808,W,1162,W,301,sccm,9.7,Torr
315,RUN_L20260127_L1P1_0315_L01,31,mTorr,60.1,C,811,W,1167,W,298,sccm,9.4,Torr
316,RUN_L20260127_L1P1_0316_L02,30,mTorr,59.8,C,792,W,1208,W,300,sccm,9.9,Torr
317,RUN_L20260127_L1P1_0317_L02,30.5,mTorr,60.5,C,842,W,1203,W,297,sccm,10.4,Torr
318,RUN_L20260127_L1P1_0318_L02,29.8,mTorr,60,C,754,W,1198,W,302,sccm,10.4,Torr
319,RUN_L20260127_L1P1_0319_L01,30.3,mTorr,60.4,C,816,W,1217,W,308,sccm,10,Torr
320,RUN_L20260127_L1P1_0320_L01,29.9,mTorr,59.1,C,814,W,1172,W,304,sccm,10.1,Torr
321,RUN_L20260127_L1P1_0321_L01,30.1,mTorr,58,C,811,W,1159,W,307,sccm,9.6,Torr
322,RUN_L20260127_L1P1_0322_L02,30.5,mTorr,60.1,C,804,W,1185,W,293,sccm,10,Torr
323,RUN_L20260127_L1P1_0323_L02,29.3,mTorr,59.3,C,811,W,1188,W,297,sccm,9.8,Torr
324,RUN_L20260127_L1P1_0324_L02,31.7,mTorr,59.9,C,817,W,1191,W,303,sccm,10,Torr
325,RUN_L20260127_L1P1_0325_L01,29.2,mTorr,59.8,C,785,W,1238,W,308,sccm,9.9,Torr
326,RUN_L20260127_L1P1_0326_L01,29,mTorr,60.8,C,806,W,1223,W,303,sccm,9.9,Torr
327,RUN_L20260127_L1P1_0327_L01,30.9,mTorr,60.2,C,796,W,1216,W,295,sccm,10.3,Torr
328,RUN_L20260127_L1P1_0328_L02,30.6,mTorr,60.1,C,778,W,1207,W,298,sccm,10.6,Torr
329,RUN_L20260127_L1P1_0329_L02,30.5,mTorr,60.4,C,814,W,1187,W,302,sccm,9.9,Torr
330,RUN_L20260127_L1P1_0330_L02,30.5,mTorr,60.2,C,789,W,1174,W,299,sccm,10.4,Torr
331,RUN_L20260127_L1P1_0331_L01,30,mTorr,59.8,C,770,W,1164,W,296,sccm,9.6,Torr
332,RUN_L20260127_L1P1_0332_L01,29.3,mTorr,60.5,C,789,W,1179,W,299,sccm,10,Torr
333,RUN_L20260127_L1P1_0333_L01,30.1,mTorr,59.4,C,784,W,1199,W,300,sccm,9.6,Torr
334,RUN_L20260127_L1P1_0334_L02,29.5,mTorr,60.2,C,821,W,1165,W,295,sccm,9.9,Torr
335,RUN_L20260127_L1P1_0335_L02,30.8,mTorr,59.2,C,803,W,1205,W,305,sccm,10.2,Torr
336,RUN_L20260127_L1P1_0336_L02,29.9,mTorr,60.1,C,828,W,1194,W,298,sccm,10.3,Torr
337,RUN_L20260127_L1P1_0337_L01,29.3,mTorr,60.1,C,787,W,1188,W,300,sccm,9.8,Torr
338,RUN_L20260127_L1P1_0338_L01,29.7,mTorr,60.8,C,817,W,1235,W,305,sccm,10.1,Torr
339,RUN_L20260127_L1P1_0339_L01,30.3,mTorr,59.2,C,857,W,1126,W,299,sccm,10.4,Torr
340,RUN_L20260127_L1P1_0340_L02,29.5,mTorr,59.7,C,807,W,1188,W,305,sccm,10.3,Torr
341,RUN_L20260127_L1P1_0341_L02,29.3,mTorr,60.4,C,817,W,1129,W,295,sccm,10.1,Torr
342,RUN_L20260127_L1P1_0342_L02,30.2,mTorr,60.2,C,814,W,1207,W,302,sccm,9.8,Torr
343,RUN_L20260127_L1P1_0343_L01,30.2,mTorr,60.1,C,772,W,1223,W,304,sccm,9.8,Torr
344,RUN_L20260127_L1P1_0344_L01,29.6,mTorr,59.5,C,812,W,1159,W,296,sccm,9.7,Torr
345,RUN_L20260127_L1P1_0345_L01,29.6,mTorr,59.7,C,806,W,1163,W,299,sccm,10,Torr
346,RUN_L20260127_L1P1_0346_L02,30.2,mTorr,60.6,C,795,W,1149,W,299,sccm,9.8,Torr
347,RUN_L20260127_L1P1_0347_L02,28.8,mTorr,60,C,782,W,1202,W,301,sccm,10.2,Torr
348,RUN_L20260127_L1P1_0348_L02,28.9,mTorr,60.2,C,814,W,1190,W,302,sccm,10.1,Torr
349,RUN_L20260127_L1P1_0349_L01,29.4,mTorr,59.9,C,781,W,1192,W,295,sccm,10.1,Torr
350,RUN_L20260127_L1P1_0350_L01,29.8,mTorr,59.4,C,843,W,1189,W,300,sccm,9.4,Torr
351,RUN_L20260127_L1P1_0351_L01,30.2,mTorr,60.5,C,802,W,1171,W,308,sccm,10,Torr
352,RUN_L20260127_L1P1_0352_L02,31.2,mTorr,60.3,C,776,W,1234,W,305,sccm,9.9,Torr
353,RUN_L20260127_L1P1_0353_L02,30.7,mTorr,61.2,C,790,W,1208,W,304,sccm,10.6,Torr
354,RUN_L20260127_L1P1_0354_L02,29.9,mTorr,59.5,C,794,W,1164,W,299,sccm,9.6,Torr
355,RUN_L20260127_L1P1_0355_L01,30,mTorr,60.4,C,848,W,1179,W,311,sccm,9.9,Torr
356,RUN_L20260127_L1P1_0356_L01,29.2,mTorr,59.3,C,782,W,1174,W,305,sccm,10.1,Torr
357,RUN_L20260127_L1P1_0357_L01,30,mTorr,60.1,C,798,W,1242,W,300,sccm,9.7,Torr
358,RUN_L20260127_L1P1_0358_L02,29.8,mTorr,60.5,C,789,W,1221,W,301,sccm,10.6,Torr
359,RUN_L20260127_L1P1_0359_L02,30.3,mTorr,59,C,810,W,1196,W,298,sccm,10.6,Torr
360,RUN_L20260127_L1P1_0360_L02,29.3,mTorr,59.9,C,790,W,1251,W,302,sccm,9.7,Torr
361,RUN_L20260127_L1P1_0361_L01,30.4,mTorr,59.7,C,777,W,1244,W,303,sccm,9.8,Torr
362,RUN_L20260127_L1P1_0362_L01,31.2,mTorr,59.6,C,796,W,1193,W,304,sccm,10.6,Torr
363,RUN_L20260127_L1P1_0363_L01,29.9,mTorr,60.2,C,794,W,1188,W,299,sccm,10.4,Torr
364,RUN_L20260127_L1P1_0364_L02,30.3,mTorr,60.6,C,788,W,1189,W,293,sccm,9.9,Torr
365,RUN_L20260127_L1P1_0365_L02,30.6,mTorr,59.9,C,789,W,1171,W,301,sccm,10.1,Torr
366,RUN_L20260127_L1P1_0366_L02,29.7,mTorr,60.1,C,824,W,1252,W,304,sccm,9.6,Torr
367,RUN_L20260127_L1P1_0367_L01,30.2,mTorr,60.1,C,794,W,1170,W,295,sccm,10.7,Torr
368,RUN_L20260127_L1P1_0368_L01,30,mTorr,60,C,777,W,1226,W,300,sccm,10,Torr
369,RUN_L20260127_L1P1_0369_L01,30.1,mTorr,59.5,C,791,W,1221,W,307,sccm,10.2,Torr
370,RUN_L20260127_L1P1_0370_L02,29.4,mTorr,60.6,C,801,W,1191,W,294,sccm,9.7,Torr
371,RUN_L20260127_L1P1_0371_L02,30,mTorr,60.1,C,773,W,1254,W,299,sccm,9.7,Torr
372,RUN_L20260127_L1P1_0372_L02,30.4,mTorr,60.2,C,833,W,1153,W,307,sccm,10.1,Torr
373,RUN_L20260127_L1P1_0373_L01,31.2,mTorr,59.6,C,817,W,1198,W,301,sccm,10.6,Torr
374,RUN_L20260127_L1P1_0374_L01,30.8,mTorr,59.8,C,829,W,1185,W,297,sccm,9.8,Torr
375,RUN_L20260127_L1P1_0375_L01,31.7,mTorr,59.9,C,808,W,1229,W,300,sccm,9.7,Torr
376,RUN_L20260127_L1P1_0376_L02,29.4,mTorr,59.2,C,758,W,1211,W,304,sccm,10.1,Torr
377,RUN_L20260127_L1P1_0377_L02,30.7,mTorr,59.2,C,831,W,1148,W,299,sccm,10.5,Torr
378,RUN_L20260127_L1P1_0378_L02,30.1,mTorr,59.7,C,783,W,1237,W,303,sccm,9.8,Torr
379,RUN_L20260127_L1P1_0379_L01,31.8,mTorr,60.3,C,784,W,1215,W,301,sccm,9.9,Torr
380,RUN_L20260127_L1P1_0380_L01,29.4,mTorr,59.7,C,803,W,1169,W,302,sccm,10.3,Torr
381,RUN_L20260127_L1P1_0381_L01,29.3,mTorr,59.5,C,828,W,1190,W,303,sccm,10.3,Torr
382,RUN_L20260127_L1P1_0382_L02,29.5,mTorr,59.6,C,821,W,1161,W,299,sccm,9.9,Torr
383,RUN_L20260127_L1P1_0383_L02,28.3,mTorr,59.8,C,818,W,1195,W,295,sccm,10.3,Torr
384,RUN_L20260127_L1P1_0384_L02,29.6,mTorr,59.8,C,794,W,1205,W,302,sccm,10.2,Torr
385,RUN_L20260127_L1P1_0385_L01,29.4,mTorr,61.1,C,793,W,1190,W,299,sccm,10,Torr
386,RUN_L20260127_L1P1_0386_L01,30.1,mTorr,60.5,C,807,W,1186,W,298,sccm,10.3,Torr
387,RUN_L20260127_L1P1_0387_L01,30.3,mTorr,60.5,C,797,W,1152,W,303,sccm,10.2,Torr
388,RUN_L20260127_L1P1_0388_L02,31.5,mTorr,60.6,C,818,W,1210,W,306,sccm,9.7,Torr
389,RUN_L20260127_L1P1_0389_L02,30.8,mTorr,59.5,C,817,W,1142,W,299,sccm,10.4,Torr
390,RUN_L20260127_L1P1_0390_L02,29.5,mTorr,59.4,C,812,W,1201,W,300,sccm,10.1,Torr
391,RUN_L20260127_L1P1_0391_L01,29.3,mTorr,59.4,C,749,W,1146,W,294,sccm,10.4,Torr
392,RUN_L20260127_L1P1_0392_L01,30.4,mTorr,60.7,C,803,W,1202,W,299,sccm,10,Torr
393,RUN_L20260127_L1P1_0393_L01,28.9,mTorr,59.7,C,798,W,1200,W,301,sccm,10.1,Torr
394,RUN_L20260127_L1P1_0394_L02,31.5,mTorr,59.4,C,803,W,1212,W,300,sccm,10.1,Torr
395,RUN_L20260127_L1P1_0395_L02,30.9,mTorr,59.8,C,785,W,1226,W,298,sccm,10.2,Torr
396,RUN_L20260127_L1P1_0396_L02,29.6,mTorr,59.9,C,774,W,1231,W,304,sccm,10.5,Torr
397,RUN_L20260127_L1P1_0397_L01,28.6,mTorr,60.1,C,809,W,1152,W,300,sccm,10.1,Torr
398,RUN_L20260127_L1P1_0398_L01,31.1,mTorr,60.1,C,793,W,1198,W,313,sccm,10,Torr
399,RUN_L20260127_L1P1_0399_L01,29.9,mTorr,59.6,C,811,W,1260,W,301,sccm,10.3,Torr
400,RUN_L20260127_L1P1_0400_L02,31,mTorr,60.3,C,787,W,1204,W,286,sccm,10.1,Torr
401,RUN_L20260127_L1P1_0401_L02,28.7,mTorr,59.7,C,828,W,1175,W,294,sccm,10.9,Torr
402,RUN_L20260127_L1P1_0402_L02,29.5,mTorr,59.9,C,820,W,1198,W,303,sccm,10.1,Torr
403,RUN_L20260127_L1P1_0403_L01,30,mTorr,60.3,C,806,W,1188,W,297,sccm,10.4,Torr
404,RUN_L20260127_L1P1_0404_L01,30,mTorr,59.7,C,796,W,1165,W,297,sccm,10.3,Torr
405,RUN_L20260127_L1P1_0405_L01,29.6,mTorr,59.7,C,817,W,1226,W,294,sccm,9.4,Torr
406,RUN_L20260127_L1P1_0406_L02,30.5,mTorr,60.3,C,808,W,1218,W,298,sccm,9.8,Torr
407,RUN_L20260127_L1P1_0407_L02,29.1,mTorr,59.6,C,805,W,1160,W,301,sccm,9.9,Torr
408,RUN_L20260127_L1P1_0408_L02,29.9,mTorr,59.8,C,821,W,1197,W,302,sccm,9.6,Torr
409,RUN_L20260127_L1P1_0409_L01,30.1,mTorr,60.3,C,829,W,1183,W,295,sccm,9.9,Torr
410,RUN_L20260127_L1P1_0410_L01,30.4,mTorr,61,C,775,W,1152,W,304,sccm,9.6,Torr
411,RUN_L20260127_L1P1_0411_L01,30.6,mTorr,60.3,C,779,W,1158,W,294,sccm,9.7,Torr
412,RUN_L20260127_L1P1_0412_L02,29.1,mTorr,60.2,C,784,W,1162,W,302,sccm,10.1,Torr
413,RUN_L20260127_L1P1_0413_L02,28.8,mTorr,60.3,C,770,W,1198,W,302,sccm,10.6,Torr
414,RUN_L20260127_L1P1_0414_L02,31,mTorr,59.5,C,799,W,1186,W,295,sccm,9.6,Torr
415,RUN_L20260127_L1P1_0415_L01,30.3,mTorr,60.1,C,812,W,1171,W,295,sccm,9.6,Torr
416,RUN_L20260127_L1P1_0416_L01,29.4,mTorr,60,C,800,W,1188,W,302,sccm,9.8,Torr
417,RUN_L20260127_L1P1_0417_L01,31.2,mTorr,60.2,C,789,W,1222,W,297,sccm,10,Torr
418,RUN_L20260127_L1P1_0418_L02,30.1,mTorr,60.1,C,823,W,1211,W,299,sccm,9.5,Torr
419,RUN_L20260127_L1P1_0419_L02,30.9,mTorr,60.2,C,803,W,1230,W,303,sccm,9.8,Torr
420,RUN_L20260127_L1P1_0420_L02,30.1,mTorr,59.8,C,807,W,1193,W,302,sccm,9.8,Torr
421,RUN_L20260127_L1P1_0421_L01,31.6,mTorr,60,C,823,W,1248,W,295,sccm,10.1,Torr
422,RUN_L20260127_L1P1_0422_L01,31.4,mTorr,59.4,C,798,W,1210,W,300,sccm,10.1,Torr
423,RUN_L20260127_L1P1_0423_L01,29.8,mTorr,59.8,C,841,W,1185,W,295,sccm,10,Torr
424,RUN_L20260127_L1P1_0424_L02,30.8,mTorr,60.7,C,791,W,1203,W,304,sccm,9.9,Torr
425,RUN_L20260127_L1P1_0425_L02,30.5,mTorr,60.2,C,840,W,1163,W,308,sccm,9.8,Torr
426,RUN_L20260127_L1P1_0426_L02,31.1,mTorr,60,C,781,W,1191,W,296,sccm,10,Torr
427,RUN_L20260127_L1P1_0427_L01,29.2,mTorr,60.9,C,810,W,1213,W,300,sccm,9.7,Torr
428,RUN_L20260127_L1P1_0428_L01,30.5,mTorr,59.3,C,787,W,1218,W,305,sccm,10.5,Torr
429,RUN_L20260127_L1P1_0429_L01,30.8,mTorr,59.4,C,822,W,1188,W,300,sccm,9.6,Torr
430,RUN_L20260127_L1P1_0430_L02,28.6,mTorr,60.9,C,790,W,1282,W,303,sccm,9.8,Torr
431,RUN_L20260127_L1P1_0431_L02,29.1,mTorr,60,C,806,W,1195,W,300,sccm,10.3,Torr
432,RUN_L20260127_L1P1_0432_L02,28.4,mTorr,59.9,C,787,W,1150,W,295,sccm,9.9,Torr
433,RUN_L20260127_L1P1_0433_L01,29.8,mTorr,59.4,C,819,W,1236,W,301,sccm,10.2,Torr
434,RUN_L20260127_L1P1_0434_L01,30.6,mTorr,60.2,C,787,W,1218,W,306,sccm,10.5,Torr
435,RUN_L20260127_L1P1_0435_L01,31.2,mTorr,60.3,C,834,W,1207,W,302,sccm,10.2,Torr
436,RUN_L20260127_L1P1_0436_L02,30.1,mTorr,59.5,C,780,W,1186,W,308,sccm,9.6,Torr
437,RUN_L20260127_L1P1_0437_L02,31.3,mTorr,59.9,C,773,W,1212,W,291,sccm,9.7,Torr
438,RUN_L20260127_L1P1_0438_L02,28.9,mTorr,59.8,C,819,W,1249,W,302,sccm,9.9,Torr
439,RUN_L20260127_L1P1_0439_L01,28.6,mTorr,60.1,C,788,W,1206,W,297,sccm,10.1,Torr
440,RUN_L20260127_L1P1_0440_L01,30,mTorr,59.4,C,800,W,1156,W,296,sccm,10.4,Torr
441,RUN_L20260127_L1P1_0441_L01,30.3,mTorr,60.6,C,794,W,1096,W,307,sccm,9.8,Torr
442,RUN_L20260127_L1P1_0442_L02,30,mTorr,60.5,C,774,W,1212,W,299,sccm,9.9,Torr
443,RUN_L20260127_L1P1_0443_L02,28.3,mTorr,59.8,C,798,W,1170,W,298,sccm,9.9,Torr
444,RUN_L20260127_L1P1_0444_L02,29.9,mTorr,59.9,C,825,W,1197,W,302,sccm,9.9,Torr
445,RUN_L20260127_L1P1_0445_L01,29,mTorr,59.9,C,820,W,1176,W,289,sccm,10.4,Torr
446,RUN_L20260127_L1P1_0446_L01,30.5,mTorr,59.6,C,805,W,1174,W,307,sccm,10,Torr
447,RUN_L20260127_L1P1_0447_L01,30.3,mTorr,59.8,C,822,W,1177,W,310,sccm,10,Torr
448,RUN_L20260127_L1P1_0448_L02,29.2,mTorr,59.9,C,779,W,1180,W,305,sccm,10.3,Torr
449,RUN_L20260127_L1P1_0449_L02,29.6,mTorr,60.8,C,793,W,1223,W,302,sccm,10.5,Torr
450,RUN_L20260127_L1P1_0450_L02,29.2,mTorr,60.5,C,808,W,1217,W,299,sccm,10,Torr
451,RUN_L20260128_L1P1_0001_L01,29.9,mTorr,60.5,C,797,W,1164,W,295,sccm,10.4,Torr
452,RUN_L20260128_L1P1_0002_L01,30.8,mTorr,60.2,C,795,W,1168,W,306,sccm,10.5,Torr
453,RUN_L20260128_L1P1_0003_L01,29.2,mTorr,59.4,C,776,W,1211,W,305,sccm,10,Torr
454,RUN_L20260128_L1P1_0004_L02,30.4,mTorr,60,C,758,W,1232,W,302,sccm,9.8,Torr
455,RUN_L20260128_L1P1_0005_L02,29.6,mTorr,60.5,C,816,W,1231,W,302,sccm,10.7,Torr
456,RUN_L20260128_L1P1_0006_L02,29.4,mTorr,59.4,C,805,W,1170,W,302,sccm,10.3,Torr
457,RUN_L20260128_L1P1_0007_L01,29.9,mTorr,60.3,C,818,W,1230,W,297,sccm,10,Torr
458,RUN_L20260128_L1P1_0008_L01,29.2,mTorr,61.2,C,791,W,1147,W,313,sccm,10.2,Torr
459,RUN_L20260128_L1P1_0009_L01,29.6,mTorr,60.5,C,786,W,1194,W,299,sccm,9.7,Torr
460,RUN_L20260128_L1P1_0010_L02,29,mTorr,60.7,C,800,W,1215,W,298,sccm,10.3,Torr
461,RUN_L20260128_L1P1_0011_L02,31.6,mTorr,60.1,C,817,W,1138,W,306,sccm,9.5,Torr
462,RUN_L20260128_L1P1_0012_L02,30,mTorr,60.5,C,795,W,1263,W,300,sccm,10.3,Torr
463,RUN_L20260128_L1P1_0013_L01,29.4,mTorr,59.6,C,816,W,1240,W,300,sccm,9.8,Torr
464,RUN_L20260128_L1P1_0014_L01,30.2,mTorr,60.4,C,780,W,1219,W,307,sccm,9.5,Torr
465,RUN_L20260128_L1P1_0015_L01,29.9,mTorr,60.3,C,797,W,1171,W,303,sccm,9.4,Torr
466,RUN_L20260128_L1P1_0016_L02,29.8,mTorr,60.1,C,799,W,1198,W,304,sccm,9.9,Torr
